"","pathway","pval","padj","HMDPval","NES","size"
"39","CI subunits",0.00548446069469835,0.136197440585009,0.00580733687942072,-1.98457798972988,36
"40","CI assembly factors",0.234581497797357,0.613204266172038,0.910043819344289,-1.17833177504916,21
"41","Complex II",0.620991253644315,0.984337199925563,0.99999999477277,-0.861108689445148,8
"42","CII subunits",0.391898042785617,0.778570778334092,0.999783505880247,-1.1049556024635,4
"43","CII assembly factors",0.691852526172053,1,0.999999999758873,-0.799058354575052,4
"44","Complex III",0.013659049120042,0.18995783073453,0.0156036444447294,-1.73990387583375,15
"45","CIII subunits",0.0561023622047244,0.435178449161246,0.0937145132664475,-1.52830648039269,9
"46","CIII assembly factors",0.119905213270142,0.462869822485207,0.342336156657182,-1.39579926051998,6
"47","Complex IV",0.00997747022851625,0.182282671272309,0.011020198477407,-1.91101016300476,46
"48","CIV subunits",0.0205317188733877,0.237067155768678,0.0249538893350382,-1.6877422902458,17
"49","CIV assembly factors",0.020683711577133,0.237067155768678,0.0251728867062665,-1.64481017920336,29
"50","Complex V",0.0889443059019119,0.462869822485207,0.198478481554904,-1.39772464546118,23
"51","CV subunits",0.0258735662843425,0.257010758424469,0.0329850890009646,-1.63812125836727,18
"52","CV assembly factors",0.817989790529836,1,0.999999999998422,0.716238051323147,5
"53","Respirasome assembly",0.0632680928538917,0.435178449161246,0.11267966323758,-1.47191355819649,4
"54","Cytochrome C",0.151050420168067,0.548939331830293,0.521667516651121,-1.28947716914365,2
"55","Metabolism",0.939618644067797,1,0.999999999999979,-0.847910681031995,445
"56","Carbohydrate metabolism",0.89685124864278,1,0.999999999999909,-0.765015779250063,68
"57","Gluconeogenesis",0.818865345181135,1,0.999999999998473,0.712509053161412,7
"58","Malate-aspartate shuttle",0.877488151658768,1,0.99999999999982,-0.634403302180248,6
"59","Glycerol phosphate shuttle",0.766949152542373,1,0.999999999988753,0.821037731179094,1
"60","Pyruvate metabolism",0.1,0.462869822485207,0.244795393169024,-1.40497200797691,14
"61","TCA cycle",0.525089114340554,0.912620674783532,0.999999574893788,-0.94042419374026,20
"62","TCA-associated",0.989211405086052,1,0.999999999999996,-0.476222751984112,13
"63","Itaconate metabolism",0.980791483452904,1,0.999999999999994,-0.466850470535639,5
"64","Ketone metabolism",0.870843373493976,1,0.999999999999772,-0.648519071873249,7
"65","Propanoate metabolism",0.247503566333809,0.624501241544653,0.93800330140539,1.21024016754511,4
"66","Lipid metabolism",0.999122422114963,1,0.999999999999997,-0.644900696616437,121
"67","Fatty acid oxidation",0.469572849619661,0.888438780154757,0.999994182279111,0.966488049037465,43
"68","Type II fatty acid synthesis",0.602769679300292,0.970630747178068,0.999999988162231,-0.874004386328313,8
"69","Lipoate insertion",0.960855712335002,1,0.999999999999989,-0.508325372211786,4
"70","Cardiolipin synthesis",0.0559495665878645,0.435178449161246,0.0933315039065922,-1.51427686905372,15
"71","Cholesterol, bile acid, steroid synthesis",0.331745771062572,0.744065996781558,0.997033361451567,1.1206400082662,12
"72","Cholesterol-associated",0.0323529411764706,0.283564013840831,0.0437007417743663,-1.41769512140583,2
"73","Phospholipid metabolism",0.270157938487116,0.649250529590004,0.96982081464342,-1.13547363689008,23
"74","Eicosanoid metabolism",0.73050259965338,1,0.999999999951486,-0.766547443218678,3
"75","Amino acid metabolism",0.726952277657267,1,0.999999999943915,0.821602587610584,89
"76","Branched-chain amino acid metabolism",0.701324316708932,1,0.99999999983804,-0.836549583396838,25
"77","Branched-chain amino acid dehydrogenase complex",0.8760663507109,1,0.99999999999981,-0.636107117211341,6
"78","Lysine metabolism",0.476003147128245,0.888438780154757,0.999995705584186,-0.97771923621875,16
"79","Serine metabolism",0.552367540925893,0.918401677390441,0.999999880934679,0.962671198558753,5
"80","Glycine metabolism",0.234059725585149,0.613204266172038,0.908737659061801,1.20524867171918,15
"81","Glycine cleavage system",0.526747503566334,0.912620674783532,0.999999606684631,0.994005253308239,4
"82","Glutamate metabolism",0.109706083390294,0.462869822485207,0.290183318350116,1.37264410285413,7
"83","Proline metabolism",0.500947867298578,0.89929195454805,0.999998677021138,-0.971497477411363,6
"84","Glyoxylate metabolism",0.488824101068999,0.889929926215588,0.999997655889132,-0.977119814147772,8
"85","GABA metabolism",0.170529228640609,0.559809792584435,0.637138119540638,1.28842705508558,6
"86","Catechol metabolism",0.605829929446714,0.970630747178068,0.999999989687859,0.941616891670569,3
"87","Kynurenine metabolism",0.553843297437802,0.918401677390441,0.999999888812174,0.982222042178613,3
"88","Urea cycle",0.843132530120482,1,0.999999999999379,-0.676850537827885,7
"89","Nucleotide metabolism",0.0712979890310786,0.44264168190128,0.136390109572514,-1.38957218322245,36
"90","Nucleotide import",0.816626506024096,1,0.99999999999834,-0.700124088499129,7
"91","Nucleotide synthesis and processing",0.923422159887798,1,0.999999999999963,-0.664799549790306,24
"92","Creatine metabolism",0.197790294627383,0.601443957132246,0.779985962451452,-1.28301117791296,3
"93","Metals and cofactors",0.995699765441751,1,0.999999999999997,0.595193014357256,115
"94","Carnitine synthesis and transport",0.168808308396409,0.559809792584435,0.627190760351386,1.28890693568591,5
"95","Carnitine shuttle",0.168808308396409,0.559809792584435,0.627190760351386,1.28890693568591,5
"96","Coenzyme A metabolism",0.348299004859986,0.744065996781558,0.998517841752081,-1.13428137071136,5
"97","Coenzyme Q metabolism",0.217547880176788,0.611596870685688,0.859596718667327,1.22888681029229,13
"98","Copper metabolism",0.788674698795181,1,0.999999999995182,-0.726605158810436,7
"99","Iron homeostasis",0.424037089871612,0.831335873564081,0.999950650383387,1.0751845579439,4
"100","Heme synthesis and processing",0.682140047206924,1,0.999999999636146,-0.837777294302876,16
"101","Fe-S cluster biosynthesis",0.809365475200887,1,0.999999999997816,-0.767049672441802,23
"102","Molybdenum cofactor synthesis and proteins",0.838463318676232,1,0.999999999999263,-0.663884921675455,5
"103","NAD biosynthesis and metabolism",0.79835602363216,1,0.99999999999668,-0.742149546926705,13
"104","Tetrahydobiopterin synthesis",0.463388214904679,0.888438780154757,0.999992210770692,-1.05338694967834,3
"105","Fe-S-containing proteins",0.489760093622001,0.889929926215588,0.999997757212053,-0.961497182410347,31
"106","Heme-containing proteins",0.359548669585719,0.744065996781558,0.999086917336883,1.10262937858278,9
"107","Vitamin metabolism",0.554739268222414,0.918401677390441,0.999999893335908,0.91311780567799,49
"108","Choline and betaine metabolism",0.308954203691046,0.713081647894408,0.992615382155311,1.15483147059319,7
"109","Biotin utilizing proteins",0.82132667617689,1,0.999999999998608,0.717354033579021,4
"110","Vitamin A metabolism",0.920961604980975,1,0.99999999999996,0.598299285187739,6
"111","Vitamin B1 metabolism",0.766990291262136,1,0.999999999988771,-0.819732434271523,1
"112","Vitamin B2 metabolism",0.256282495667244,0.626001505810154,0.952631933490699,-1.22987282826676,3
"113","Vitamin B6 metabolism",0.74936974789916,1,0.999999999977376,-0.786112453436068,2
"114","Vitamin B12 metabolism",0.477014110150205,0.888438780154757,0.999995905779234,-1.02122350893749,4
"115","Vitamin C metabolism",0.350840336134454,0.744065996781558,0.998670353539701,-1.13334147611757,2
"116","Vitamin D metabolism",0.975876194811106,1,0.999999999999993,-0.477861689505792,4
"117","Folate and 1-C metabolism",0.209105180533752,0.610915135284883,0.82836137115287,1.21553868433175,21
"118","Detoxification",0.954635761589404,1,0.999999999999987,-0.690405965556916,53
"119","Xenobiotic metabolism",0.916163024949636,1,0.999999999999953,0.647550087811356,25
"120","ROS and glutathione metabolism",0.91842555618939,1,0.999999999999956,-0.685476267646909,27
"121","Amidoxime reducing complex",0.728601997146933,1,0.999999999947573,0.815435122842109,4
"122","Selenoproteins",0.782689192316593,1,0.999999999993925,-0.716502956782646,5
"123","Electron carriers",0.694778067885118,1,0.999999999786837,-0.81888070546313,14
"124","Cytochromes",0.204506065857886,0.609428076256499,0.809583602675536,-1.27506945872121,3
"125","Q-linked reactions, other",0.992764471057884,1,0.999999999999996,-0.458789003312534,11
"126","Sulfur metabolism",0.24625748502994,0.624501241544653,0.935656652308082,-1.19763854276284,11
"127","Small molecule transport",0.964192465497949,1,0.99999999999999,-0.711131155761587,80
"128","SLC25A family",0.999710731848424,1,0.999999999999997,0.427411859756844,47
"129","ABC transporters",0.776588515120625,1,0.999999999992296,0.748380931387037,8
"130","Sideroflexins",0.545326527019891,0.918401677390441,0.999999834847102,0.967985066517723,5
"131","Calcium uniporter",0.0981042654028436,0.462869822485207,0.236441582162704,-1.43239947676229,6
"132","Signaling",0.0656309448319594,0.435178449161246,0.119378602399114,-1.39722940402453,44
"133","Calcium homeostasis",0.0985099337748344,0.462869822485207,0.2382149443482,-1.38165805798182,22
"134","Calcium cycle",0.215305118110236,0.611596870685688,0.85170946124708,-1.25277273184365,9
"135","Mitochondrial permeability transition pore",0.122193936588753,0.462869822485207,0.354611139589083,-1.40230396411844,5
"136","EF hand proteins",0.563373253493014,0.922446316158891,0.999999928455836,-0.916876787757536,11
"137","Immune response",0.763908701854494,1,0.999999999987318,0.775218657193606,4
"138","cAMP-PKA signaling",0.862085308056872,1,0.999999999999688,-0.649981988810422,6
"139","Mitochondrial dynamics and surveillance",0.227745664739884,0.613204266172038,0.891763507491119,-1.10249267140392,95
"140","Fusion",0.811515748031496,1,0.999999999997987,-0.713406583179855,9
"141","Fission",0.806146572104019,1,0.999999999997533,-0.736836112264339,15
"142","Organelle contact sites",0.251477010017981,0.624501241544653,0.945026083525417,-1.1917307510604,13
"143","Intramitochondrial membrane interactions",0.897959183673469,1,0.999999999999912,-0.620906527869139,8
"144","Trafficking",0.989336492890995,1,0.999999999999996,-0.451803849193316,6
"145","Mitophagy",0.0613922424865143,0.435178449161246,0.107521495297341,-1.49528351880421,13
"146","Autophagy",0.116346406949197,0.462869822485207,0.323650528170159,-1.36998082601472,17
"147","Apoptosis",0.629176114890401,0.986191598064702,0.999999996367122,0.871710074213243,32
"148","Cristae formation",0.110301263362488,0.462869822485207,0.293105504889481,-1.42018204136437,8
"149","MICOS complex",0.105301204819277,0.462869822485207,0.269049293801982,-1.42158864125515,7
